match_id,season,date,home_team,away_team,leader,leader_team,opponent_team,minute_reached_plus2,score_at_event_leader,score_at_event_opponent,final_home_goals,final_away_goals,final_leader_goals,final_opponent_goals,result_for_leader,leader_is_home
16503,2021,2021-11-27,Liverpool,Southampton,home,Liverpool,Southampton,31,2,0,4,0,4,0,W,True
16504,2021,2021-11-28,Manchester City,West Ham,home,Manchester City,West Ham,89,2,0,2,1,2,1,W,True
16506,2021,2021-12-01,Aston Villa,Manchester City,away,Manchester City,Aston Villa,42,2,0,1,2,2,1,W,False
16507,2021,2021-12-01,Everton,Liverpool,away,Liverpool,Everton,18,2,0,1,4,4,1,W,False
16515,2021,2021-12-02,Tottenham,Brentford,home,Tottenham,Brentford,64,2,0,2,0,2,0,W,True
16522,2021,2021-12-05,Tottenham,Norwich,home,Tottenham,Norwich,66,2,0,3,0,3,0,W,True
16523,2021,2021-12-04,Watford,Manchester City,away,Manchester City,Watford,30,2,0,1,3,3,1,W,False
16526,2021,2021-12-11,Arsenal,Southampton,home,Arsenal,Southampton,26,2,0,3,0,3,0,W,True
16528,2021,2022-03-16,Brighton,Tottenham,away,Tottenham,Brighton,56,2,0,0,2,2,0,W,False
16531,2021,2021-12-12,Crystal Palace,Everton,home,Crystal Palace,Everton,61,2,0,3,1,3,1,W,True
16532,2021,2021-12-12,Leicester,Newcastle United,home,Leicester,Newcastle United,56,2,0,4,0,4,0,W,True
16536,2021,2021-12-15,Arsenal,West Ham,home,Arsenal,West Ham,86,2,0,2,0,2,0,W,True
16537,2021,2022-01-19,Brentford,Manchester United,away,Manchester United,Brentford,61,2,0,1,3,3,1,W,False
16541,2021,2021-12-14,Norwich,Aston Villa,away,Aston Villa,Norwich,86,2,0,0,2,2,0,W,False
16544,2021,2021-12-16,Liverpool,Newcastle United,home,Liverpool,Newcastle United,86,3,1,3,1,3,1,W,True
16545,2021,2021-12-14,Manchester City,Leeds,home,Manchester City,Leeds,12,2,0,7,0,7,0,W,True
16548,2021,2021-12-18,Leeds,Arsenal,away,Arsenal,Leeds,27,2,0,1,4,4,1,W,False
16549,2021,2022-02-15,Manchester United,Brighton,home,Manchester United,Brighton,96,2,0,2,0,2,0,W,True
16550,2021,2021-12-19,Newcastle United,Manchester City,away,Manchester City,Newcastle United,26,2,0,0,4,4,0,W,False
16551,2021,2022-01-11,Southampton,Brentford,home,Southampton,Brentford,48,3,1,4,1,4,1,W,True
16553,2021,2022-02-23,Watford,Crystal Palace,away,Crystal Palace,Watford,84,3,1,1,4,4,1,W,False
16554,2021,2022-01-12,West Ham,Norwich,home,West Ham,Norwich,82,2,0,2,0,2,0,W,True
16556,2021,2021-12-26,Aston Villa,Chelsea,away,Chelsea,Aston Villa,92,3,1,1,3,3,1,W,False
16557,2021,2021-12-26,Brighton,Brentford,home,Brighton,Brentford,41,2,0,2,0,2,0,W,True
16559,2021,2022-02-23,Liverpool,Leeds,home,Liverpool,Leeds,29,2,0,6,0,6,0,W,True
16560,2021,2021-12-26,Manchester City,Leicester,home,Manchester City,Leicester,13,2,0,6,3,6,3,W,True
16562,2021,2021-12-26,Norwich,Arsenal,away,Arsenal,Norwich,43,2,0,0,5,5,0,W,False
16563,2021,2021-12-26,Tottenham,Crystal Palace,home,Tottenham,Crystal Palace,33,2,0,3,0,3,0,W,True
16565,2021,2022-03-10,Wolverhampton Wanderers,Watford,home,Wolverhampton Wanderers,Watford,17,2,0,4,0,4,0,W,True
16569,2021,2021-12-28,Watford,West Ham,away,West Ham,Watford,57,3,1,1,4,4,1,W,False
16570,2021,2021-12-28,Crystal Palace,Norwich,home,Crystal Palace,Norwich,37,2,0,3,0,3,0,W,True
16572,2021,2022-03-10,Leeds,Aston Villa,away,Aston Villa,Leeds,64,2,0,0,3,3,0,W,False
16574,2021,2021-12-30,Manchester United,Burnley,home,Manchester United,Burnley,26,2,0,3,1,3,1,W,True
16578,2021,2022-01-02,Chelsea,Liverpool,away,Liverpool,Chelsea,25,2,0,2,2,2,2,D,False
16579,2021,2022-01-01,Crystal Palace,West Ham,away,West Ham,Crystal Palace,24,2,0,2,3,3,2,W,False
16580,2021,2022-01-02,Everton,Brighton,away,Brighton,Everton,20,2,0,2,3,3,2,W,False
16581,2021,2022-01-02,Leeds,Burnley,home,Leeds,Burnley,91,3,1,3,1,3,1,W,True
16582,2021,2022-05-11,Leicester,Norwich,home,Leicester,Norwich,61,2,0,3,0,3,0,W,True
16586,2021,2022-01-15,Aston Villa,Manchester United,away,Manchester United,Aston Villa,66,2,0,2,2,2,2,D,False
16588,2021,2022-03-01,Burnley,Leicester,away,Leicester,Burnley,89,2,0,0,2,2,0,W,False
16589,2021,2022-01-16,Liverpool,Brentford,home,Liverpool,Brentford,68,2,0,3,0,3,0,W,True
16592,2021,2022-01-15,Norwich,Everton,home,Norwich,Everton,17,2,0,2,1,2,1,W,True
16593,2021,2022-05-12,Tottenham,Arsenal,home,Tottenham,Arsenal,36,2,0,3,0,3,0,W,True
16595,2021,2022-01-15,Wolverhampton Wanderers,Southampton,home,Wolverhampton Wanderers,Southampton,58,2,0,3,1,3,1,W,True
16598,2021,2022-01-23,Chelsea,Tottenham,home,Chelsea,Tottenham,54,2,0,2,0,2,0,W,True
16599,2021,2022-01-23,Crystal Palace,Liverpool,away,Liverpool,Crystal Palace,31,2,0,1,3,3,1,W,False
16605,2021,2022-01-21,Watford,Norwich,away,Norwich,Watford,73,2,0,0,3,3,0,W,False
16606,2021,2022-02-09,Aston Villa,Leeds,home,Aston Villa,Leeds,42,3,1,3,3,3,3,D,True
16612,2021,2022-02-08,Newcastle United,Everton,home,Newcastle United,Everton,79,3,1,3,1,3,1,W,True
16614,2021,2022-02-10,Liverpool,Leicester,home,Liverpool,Leicester,86,2,0,2,0,2,0,W,True
16615,2021,2022-02-09,Manchester City,Brentford,home,Manchester City,Brentford,68,2,0,2,0,2,0,W,True
16618,2021,2022-04-20,Chelsea,Arsenal,away,Arsenal,Chelsea,91,4,2,2,4,4,2,W,False
16619,2021,2022-02-12,Everton,Leeds,home,Everton,Leeds,22,2,0,3,0,3,0,W,True
16623,2021,2022-02-12,Norwich,Manchester City,away,Manchester City,Norwich,47,2,0,0,4,4,0,W,False
16624,2021,2022-02-13,Tottenham,Wolverhampton Wanderers,away,Wolverhampton Wanderers,Tottenham,17,2,0,0,2,2,0,W,False
16625,2021,2022-02-12,Watford,Brighton,away,Brighton,Watford,82,2,0,0,2,2,0,W,False
16626,2021,2022-02-19,Arsenal,Brentford,home,Arsenal,Brentford,78,2,0,2,1,2,1,W,True
16628,2021,2022-02-19,Brighton,Burnley,away,Burnley,Brighton,39,2,0,0,3,3,0,W,False
16630,2021,2022-02-20,Leeds,Manchester United,away,Manchester United,Leeds,49,2,0,2,4,4,2,W,False
16631,2021,2022-02-19,Liverpool,Norwich,home,Liverpool,Norwich,80,3,1,3,1,3,1,W,True
16633,2021,2022-02-19,Southampton,Everton,home,Southampton,Everton,83,2,0,2,0,2,0,W,True
16636,2021,2022-03-16,Arsenal,Liverpool,away,Liverpool,Arsenal,61,2,0,0,2,2,0,W,False
16637,2021,2022-02-26,Brentford,Newcastle United,away,Newcastle United,Brentford,43,2,0,0,2,2,0,W,False
16638,2021,2022-02-26,Brighton,Aston Villa,away,Aston Villa,Brighton,67,2,0,0,2,2,0,W,False
16642,2021,2022-02-26,Leeds,Tottenham,away,Tottenham,Leeds,14,2,0,0,4,4,0,W,False
16644,2021,2022-02-25,Southampton,Norwich,home,Southampton,Norwich,87,2,0,2,0,2,0,W,True
16646,2021,2022-03-05,Aston Villa,Southampton,home,Aston Villa,Southampton,43,2,0,4,0,4,0,W,True
16647,2021,2022-03-05,Burnley,Chelsea,away,Chelsea,Burnley,52,2,0,0,4,4,0,W,False
16650,2021,2022-03-06,Manchester City,Manchester United,home,Manchester City,Manchester United,67,3,1,4,1,4,1,W,True
