match_id,season,date,home_team,away_team,leader,leader_team,opponent_team,minute_reached_plus2,score_at_event_leader,score_at_event_opponent,final_home_goals,final_away_goals,final_leader_goals,final_opponent_goals,result_for_leader,leader_is_home,leader_team_norm,opponent_team_norm,leader_red_cards,opponent_red_cards,leader_prematch_win_odds,opponent_prematch_win_odds,draw_odds,leader_implied_prob,strength_tier
4638,2014,2014-12-26,Arsenal,Queens Park Rangers,home,Arsenal,Queens Park Rangers,64,2,0,2,1,2,1,W,True,Arsenal,Queens Park Rangers,1.0,0.0,1.29,13.0,6.0,0.7751937984496123,Strong Favorite
4643,2014,2014-12-28,Manchester City,Burnley,home,Manchester City,Burnley,33,2,0,2,2,2,2,D,True,Manchester City,Burnley,0.0,0.0,1.18,19.0,8.0,0.8474576271186441,Strong Favorite
4645,2014,2014-12-28,West Ham,Arsenal,away,Arsenal,West Ham,43,2,0,1,2,2,1,W,False,Arsenal,West Ham United,0.0,0.0,2.2,3.5,3.5,0.45454545454545453,Moderate
4646,2014,2014-12-28,Stoke,West Bromwich Albion,home,Stoke,West Bromwich Albion,65,2,0,2,0,2,0,W,True,Stoke City,West Bromwich Albion,0.0,0.0,1.91,4.5,3.6,0.5235602094240838,Moderate
4647,2014,2014-12-28,Newcastle United,Everton,home,Newcastle United,Everton,67,3,1,3,2,3,2,W,True,Newcastle United,Everton,0.0,0.0,2.9,2.6,3.4,0.3448275862068966,Underdog
4648,2014,2014-12-29,Liverpool,Swansea,home,Liverpool,Swansea,50,2,0,4,1,4,1,W,True,Liverpool,Swansea City,0.0,0.0,1.7,5.5,4.0,0.5882352941176471,Moderate
4650,2014,2014-11-01,Stoke,West Ham,home,Stoke,West Ham,55,2,0,2,2,2,2,D,True,Stoke City,West Ham United,0.0,0.0,2.38,3.25,3.4,0.42016806722689076,Moderate
4652,2014,2014-11-01,Arsenal,Burnley,home,Arsenal,Burnley,71,2,0,3,0,3,0,W,True,Arsenal,Burnley,0.0,0.0,1.25,14.0,6.5,0.8,Strong Favorite
4658,2014,2014-11-03,Crystal Palace,Sunderland,away,Sunderland,Crystal Palace,94,3,1,1,3,3,1,W,False,Sunderland,Crystal Palace,0.0,1.0,3.8,2.1,3.5,0.2631578947368421,Underdog
4663,2014,2014-11-08,Southampton,Leicester,home,Southampton,Leicester,79,2,0,2,0,2,0,W,True,Southampton,Leicester City,0.0,0.0,1.44,8.0,4.75,0.6944444444444444,Strong Favorite
4666,2014,2014-11-09,Tottenham,Stoke,away,Stoke,Tottenham,32,2,0,1,2,2,1,W,False,Stoke City,Tottenham,0.0,1.0,5.5,1.7,4.0,0.18181818181818182,Underdog
4667,2014,2014-11-09,West Bromwich Albion,Newcastle United,away,Newcastle United,West Bromwich Albion,61,2,0,0,2,2,0,W,False,Newcastle United,West Bromwich Albion,0.0,0.0,3.3,2.3,3.5,0.30303030303030304,Underdog
4669,2014,2014-11-22,Stoke,Burnley,away,Burnley,Stoke,12,2,0,1,2,2,1,W,False,Burnley,Stoke City,0.0,0.0,5.75,1.7,3.8,0.17391304347826086,Underdog
4674,2014,2014-11-22,Chelsea,West Bromwich Albion,home,Chelsea,West Bromwich Albion,24,2,0,2,0,2,0,W,True,Chelsea,West Bromwich Albion,0.0,1.0,1.25,15.0,6.5,0.8,Strong Favorite
4675,2014,2014-11-22,Arsenal,Manchester United,away,Manchester United,Arsenal,84,2,0,1,2,2,1,W,False,Manchester United,Arsenal,0.0,0.0,3.5,2.15,3.6,0.2857142857142857,Underdog
4676,2014,2014-11-23,Crystal Palace,Liverpool,home,Crystal Palace,Liverpool,80,3,1,3,1,3,1,W,True,Crystal Palace,Liverpool,0.0,0.0,4.33,1.91,3.7,0.23094688221709006,Underdog
4683,2014,2014-11-29,Manchester United,Hull,home,Manchester United,Hull,41,2,0,3,0,3,0,W,True,Manchester United,Hull City,0.0,0.0,1.33,10.0,5.75,0.7518796992481203,Strong Favorite
4687,2014,2014-11-30,Southampton,Manchester City,away,Manchester City,Southampton,79,2,0,0,3,3,0,W,False,Manchester City,Southampton,1.0,0.0,2.3,3.2,3.6,0.4347826086956522,Moderate
4689,2014,2014-10-04,Hull,Crystal Palace,home,Hull,Crystal Palace,88,2,0,2,0,2,0,W,True,Hull City,Crystal Palace,0.0,0.0,2.1,3.8,3.5,0.47619047619047616,Moderate
4692,2014,2014-10-04,Sunderland,Stoke,home,Sunderland,Stoke,78,3,1,3,1,3,1,W,True,Sunderland,Stoke City,0.0,0.0,2.55,3.1,3.25,0.3921568627450981,Underdog
4694,2014,2014-10-04,Aston Villa,Manchester City,away,Manchester City,Aston Villa,87,2,0,0,2,2,0,W,False,Manchester City,Aston Villa,0.0,0.0,1.5,7.5,4.5,0.6666666666666666,Strong Favorite
4697,2014,2014-10-05,Chelsea,Arsenal,home,Chelsea,Arsenal,77,2,0,2,0,2,0,W,True,Chelsea,Arsenal,0.0,0.0,1.67,5.25,4.2,0.5988023952095809,Moderate
4698,2014,2014-10-05,West Ham,Queens Park Rangers,home,West Ham,Queens Park Rangers,58,2,0,2,0,2,0,W,True,West Ham United,Queens Park Rangers,0.0,0.0,1.91,4.5,3.6,0.5235602094240838,Moderate
4699,2014,2014-10-18,Manchester City,Tottenham,home,Manchester City,Tottenham,67,3,1,4,1,4,1,W,True,Manchester City,Tottenham,0.0,1.0,1.45,8.0,4.75,0.6896551724137931,Strong Favorite
4700,2014,2014-10-18,Everton,Aston Villa,home,Everton,Aston Villa,47,2,0,3,0,3,0,W,True,Everton,Aston Villa,0.0,0.0,1.6,6.5,4.0,0.625,Strong Favorite
4701,2014,2014-10-18,Burnley,West Ham,away,West Ham,Burnley,53,2,0,1,3,3,1,W,False,West Ham United,Burnley,0.0,0.0,2.7,2.8,3.4,0.37037037037037035,Underdog
4702,2014,2014-10-18,Crystal Palace,Chelsea,away,Chelsea,Crystal Palace,50,2,0,1,2,2,1,W,False,Chelsea,Crystal Palace,1.0,1.0,1.44,8.5,4.75,0.6944444444444444,Strong Favorite
4703,2014,2014-10-18,Southampton,Sunderland,home,Southampton,Sunderland,17,2,0,8,0,8,0,W,True,Southampton,Sunderland,0.0,0.0,1.57,7.0,4.0,0.6369426751592356,Strong Favorite
4709,2014,2014-10-25,West Ham,Manchester City,home,West Ham,Manchester City,74,2,0,2,1,2,1,W,True,West Ham United,Manchester City,0.0,0.0,6.5,1.55,4.5,0.15384615384615385,Underdog
4711,2014,2014-10-25,Sunderland,Arsenal,away,Arsenal,Sunderland,91,2,0,0,2,2,0,W,False,Arsenal,Sunderland,0.0,0.0,1.73,5.5,3.8,0.5780346820809249,Moderate
4712,2014,2014-10-25,West Bromwich Albion,Crystal Palace,away,Crystal Palace,West Bromwich Albion,45,2,0,2,2,2,2,D,False,Crystal Palace,West Bromwich Albion,0.0,0.0,4.5,1.91,3.6,0.2222222222222222,Underdog
4714,2014,2014-10-25,Swansea,Leicester,home,Swansea,Leicester,56,2,0,2,0,2,0,W,True,Swansea City,Leicester City,0.0,0.0,1.95,4.2,3.7,0.5128205128205129,Moderate
4716,2014,2014-10-26,Burnley,Everton,away,Everton,Burnley,85,3,1,1,3,3,1,W,False,Everton,Burnley,0.0,0.0,1.83,4.75,3.75,0.5464480874316939,Moderate
4718,2014,2014-10-27,Queens Park Rangers,Aston Villa,home,Queens Park Rangers,Aston Villa,68,2,0,2,0,2,0,W,True,Queens Park Rangers,Aston Villa,0.0,0.0,2.38,3.4,3.25,0.42016806722689076,Moderate
4720,2014,2014-09-13,Chelsea,Swansea,home,Chelsea,Swansea,66,3,1,4,2,4,2,W,True,Chelsea,Swansea City,0.0,0.0,1.3,12.0,5.75,0.7692307692307692,Strong Favorite
4722,2014,2014-09-13,Southampton,Newcastle United,home,Southampton,Newcastle United,18,2,0,4,0,4,0,W,True,Southampton,Newcastle United,0.0,0.0,1.8,5.0,3.75,0.5555555555555556,Moderate
4725,2014,2014-09-13,West Bromwich Albion,Everton,away,Everton,West Bromwich Albion,65,2,0,0,2,2,0,W,False,Everton,West Bromwich Albion,0.0,0.0,2.2,3.5,3.5,0.45454545454545453,Moderate
4727,2014,2014-09-14,Manchester United,Queens Park Rangers,home,Manchester United,Queens Park Rangers,35,2,0,4,0,4,0,W,True,Manchester United,Queens Park Rangers,0.0,0.0,1.29,12.0,6.25,0.7751937984496123,Strong Favorite
4731,2014,2014-09-20,Aston Villa,Arsenal,away,Arsenal,Aston Villa,33,2,0,0,3,3,0,W,False,Arsenal,Aston Villa,0.0,0.0,1.85,4.75,3.6,0.5405405405405405,Moderate
4733,2014,2014-09-20,Newcastle United,Hull,away,Hull,Newcastle United,67,2,0,2,2,2,2,D,False,Hull City,Newcastle United,0.0,0.0,3.75,2.2,3.3,0.26666666666666666,Underdog
4734,2014,2014-09-20,West Ham,Liverpool,home,West Ham,Liverpool,6,2,0,3,1,3,1,W,True,West Ham United,Liverpool,0.0,0.0,4.5,1.85,3.8,0.2222222222222222,Underdog
4736,2014,2014-09-21,Leicester,Manchester United,away,Manchester United,Leicester,15,2,0,5,3,3,5,L,False,Manchester United,Leicester City,1.0,0.0,1.67,5.5,4.2,0.5988023952095809,Moderate
4736,2014,2014-09-21,Leicester,Manchester United,home,Leicester,Manchester United,82,5,3,5,3,5,3,W,True,Leicester City,Manchester United,0.0,1.0,5.5,1.67,4.2,0.18181818181818182,Underdog
4738,2014,2014-09-21,Everton,Crystal Palace,away,Crystal Palace,Everton,68,3,1,2,3,3,2,W,False,Crystal Palace,Everton,0.0,0.0,9.0,1.4,5.0,0.1111111111111111,Underdog
4740,2014,2014-09-27,Manchester United,West Ham,home,Manchester United,West Ham,21,2,0,2,1,2,1,W,True,Manchester United,West Ham United,1.0,0.0,1.4,8.0,5.5,0.7142857142857143,Strong Favorite
4742,2014,2014-09-27,Chelsea,Aston Villa,home,Chelsea,Aston Villa,58,2,0,3,0,3,0,W,True,Chelsea,Aston Villa,0.0,0.0,1.22,16.0,7.0,0.819672131147541,Strong Favorite
4743,2014,2014-09-27,Crystal Palace,Leicester,home,Crystal Palace,Leicester,53,2,0,2,0,2,0,W,True,Crystal Palace,Leicester City,0.0,0.0,2.63,2.88,3.4,0.3802281368821293,Underdog
4744,2014,2014-09-27,Hull,Manchester City,away,Manchester City,Hull,10,2,0,2,4,4,2,W,False,Manchester City,Hull City,0.0,0.0,1.57,6.5,4.2,0.6369426751592356,Strong Favorite
4747,2014,2014-09-28,West Bromwich Albion,Burnley,home,West Bromwich Albion,Burnley,45,2,0,4,0,4,0,W,True,West Bromwich Albion,Burnley,0.0,0.0,2.0,4.2,3.5,0.5,Moderate
4757,2014,2014-08-17,Newcastle United,Manchester City,away,Manchester City,Newcastle United,91,2,0,0,2,2,0,W,False,Manchester City,Newcastle United,0.0,0.0,1.67,5.25,4.33,0.5988023952095809,Moderate
4758,2014,2014-08-18,Burnley,Chelsea,away,Chelsea,Burnley,33,3,1,1,3,3,1,W,False,Chelsea,Burnley,0.0,0.0,1.4,9.0,5.0,0.7142857142857143,Strong Favorite
4760,2014,2014-08-23,Chelsea,Leicester,home,Chelsea,Leicester,76,2,0,2,0,2,0,W,True,Chelsea,Leicester City,0.0,0.0,1.2,17.0,7.5,0.8333333333333334,Strong Favorite
4761,2014,2014-08-23,Crystal Palace,West Ham,away,West Ham,Crystal Palace,36,2,0,1,3,3,1,W,False,West Ham United,Crystal Palace,0.0,0.0,3.1,2.5,3.3,0.3225806451612903,Underdog
4764,2014,2014-08-23,Everton,Arsenal,home,Everton,Arsenal,44,2,0,2,2,2,2,D,True,Everton,Arsenal,0.0,0.0,2.8,2.7,3.4,0.35714285714285715,Underdog
4766,2014,2014-08-24,Tottenham,Queens Park Rangers,home,Tottenham,Queens Park Rangers,29,2,0,4,0,4,0,W,True,Tottenham,Queens Park Rangers,0.0,0.0,1.45,8.0,4.75,0.6896551724137931,Strong Favorite
4768,2014,2014-08-25,Manchester City,Liverpool,home,Manchester City,Liverpool,54,2,0,3,1,3,1,W,True,Manchester City,Liverpool,0.0,0.0,1.85,4.33,4.0,0.5405405405405405,Moderate
4773,2014,2014-08-30,Swansea,West Bromwich Albion,home,Swansea,West Bromwich Albion,23,2,0,3,0,3,0,W,True,Swansea City,West Bromwich Albion,0.0,0.0,1.85,4.75,3.6,0.5405405405405405,Moderate
4774,2014,2014-08-30,West Ham,Southampton,away,Southampton,West Ham,82,3,1,1,3,3,1,W,False,Southampton,West Ham United,0.0,0.0,2.7,2.8,3.4,0.37037037037037035,Underdog
4775,2014,2014-08-30,Everton,Chelsea,away,Chelsea,Everton,2,2,0,3,6,6,3,W,False,Chelsea,Everton,0.0,0.0,2.2,3.75,3.3,0.45454545454545453,Moderate
4776,2014,2014-08-31,Aston Villa,Hull,home,Aston Villa,Hull,35,2,0,2,1,2,1,W,True,Aston Villa,Hull City,0.0,0.0,2.3,3.5,3.3,0.4347826086956522,Moderate
4777,2014,2014-08-31,Tottenham,Liverpool,away,Liverpool,Tottenham,48,2,0,0,3,3,0,W,False,Liverpool,Tottenham,0.0,0.0,2.7,2.7,3.5,0.37037037037037035,Underdog
7123,2017,2017-08-12,Chelsea,Burnley,away,Burnley,Chelsea,38,2,0,2,3,3,2,W,False,Burnley,Chelsea,0.0,2.0,15.0,1.25,6.5,0.06666666666666667,Underdog
7124,2017,2017-08-12,Crystal Palace,Huddersfield,away,Huddersfield,Crystal Palace,25,2,0,0,3,3,0,W,False,Huddersfield,Crystal Palace,0.0,0.0,5.0,1.83,3.6,0.2,Underdog
7126,2017,2017-08-12,Brighton,Manchester City,away,Manchester City,Brighton,74,2,0,0,2,2,0,W,False,Manchester City,Brighton,0.0,0.0,1.33,11.0,5.5,0.7518796992481203,Strong Favorite
7127,2017,2017-08-13,Newcastle United,Tottenham,away,Tottenham,Newcastle United,69,2,0,0,2,2,0,W,False,Tottenham,Newcastle United,0.0,1.0,1.7,5.5,4.0,0.5882352941176471,Moderate
7128,2017,2017-08-13,Manchester United,West Ham,home,Manchester United,West Ham,52,2,0,4,0,4,0,W,True,Manchester United,West Ham United,0.0,0.0,1.3,12.0,5.75,0.7692307692307692,Strong Favorite
7129,2017,2017-08-19,Swansea,Manchester United,away,Manchester United,Swansea,79,2,0,0,4,4,0,W,False,Manchester United,Swansea City,0.0,0.0,1.36,11.0,5.0,0.7352941176470588,Strong Favorite
7130,2017,2017-08-19,Southampton,West Ham,home,Southampton,West Ham,37,2,0,3,2,3,2,W,True,Southampton,West Ham United,0.0,1.0,1.75,5.25,3.8,0.5714285714285714,Moderate
7131,2017,2017-08-19,Bournemouth,Watford,away,Watford,Bournemouth,85,2,0,0,2,2,0,W,False,Watford,AFC Bournemouth,0.0,0.0,4.0,2.0,3.6,0.25,Underdog
7133,2017,2017-08-19,Leicester,Brighton,home,Leicester,Brighton,53,2,0,2,0,2,0,W,True,Leicester City,Brighton,0.0,0.0,1.73,5.5,3.8,0.5780346820809249,Moderate
7140,2017,2017-08-27,Chelsea,Everton,home,Chelsea,Everton,39,2,0,2,0,2,0,W,True,Chelsea,Everton,0.0,0.0,1.45,8.5,4.5,0.6896551724137931,Strong Favorite
7141,2017,2017-08-26,Crystal Palace,Swansea,away,Swansea,Crystal Palace,47,2,0,0,2,2,0,W,False,Swansea City,Crystal Palace,0.0,0.0,4.33,1.95,3.5,0.23094688221709006,Underdog
7142,2017,2017-08-26,Newcastle United,West Ham,home,Newcastle United,West Ham,71,2,0,3,0,3,0,W,True,Newcastle United,West Ham United,0.0,0.0,2.3,3.4,3.4,0.4347826086956522,Moderate
7145,2017,2017-08-26,Manchester United,Leicester,home,Manchester United,Leicester,81,2,0,2,0,2,0,W,True,Manchester United,Leicester City,0.0,0.0,1.33,11.0,5.5,0.7518796992481203,Strong Favorite
7148,2017,2017-08-27,Liverpool,Arsenal,home,Liverpool,Arsenal,39,2,0,4,0,4,0,W,True,Liverpool,Arsenal,0.0,0.0,2.15,3.5,3.7,0.46511627906976744,Moderate
7149,2017,2017-09-09,Manchester City,Liverpool,home,Manchester City,Liverpool,50,2,0,5,0,5,0,W,True,Manchester City,Liverpool,0.0,1.0,1.85,4.2,4.0,0.5405405405405405,Moderate
7150,2017,2017-09-09,Southampton,Watford,away,Watford,Southampton,65,2,0,0,2,2,0,W,False,Watford,Southampton,0.0,0.0,6.0,1.65,4.0,0.16666666666666666,Underdog
7151,2017,2017-09-09,Leicester,Chelsea,away,Chelsea,Leicester,49,2,0,1,2,2,1,W,False,Chelsea,Leicester City,0.0,0.0,1.8,4.75,3.9,0.5555555555555556,Moderate
7152,2017,2017-09-09,Arsenal,Bournemouth,home,Arsenal,Bournemouth,26,2,0,3,0,3,0,W,True,Arsenal,AFC Bournemouth,0.0,0.0,1.36,9.0,5.5,0.7352941176470588,Strong Favorite
7153,2017,2017-09-09,Brighton,West Bromwich Albion,home,Brighton,West Bromwich Albion,47,2,0,3,1,3,1,W,True,Brighton,West Bromwich Albion,0.0,0.0,2.7,3.0,3.1,0.37037037037037035,Underdog
7154,2017,2017-09-09,Everton,Tottenham,away,Tottenham,Everton,41,2,0,0,3,3,0,W,False,Tottenham,Everton,0.0,0.0,2.1,3.8,3.5,0.47619047619047616,Moderate
7158,2017,2017-09-11,West Ham,Huddersfield,home,West Ham,Huddersfield,76,2,0,2,0,2,0,W,True,West Ham United,Huddersfield,0.0,0.0,1.95,4.5,3.5,0.5128205128205129,Moderate
7164,2017,2017-09-16,Watford,Manchester City,away,Manchester City,Watford,30,2,0,0,6,6,0,W,False,Manchester City,Watford,0.0,0.0,1.33,9.0,6.0,0.7518796992481203,Strong Favorite
7168,2017,2017-09-17,Manchester United,Everton,home,Manchester United,Everton,82,2,0,4,0,4,0,W,True,Manchester United,Everton,0.0,0.0,1.36,10.0,5.25,0.7352941176470588,Strong Favorite
7169,2017,2017-09-23,West Ham,Tottenham,away,Tottenham,West Ham,37,2,0,2,3,3,2,W,False,Tottenham,West Ham United,1.0,0.0,1.6,6.0,4.33,0.625,Strong Favorite
7170,2017,2017-09-23,Stoke,Chelsea,away,Chelsea,Stoke,29,2,0,0,4,4,0,W,False,Chelsea,Stoke City,0.0,0.0,1.62,6.0,4.1,0.6172839506172839,Moderate
7173,2017,2017-09-23,Manchester City,Crystal Palace,home,Manchester City,Crystal Palace,50,2,0,5,0,5,0,W,True,Manchester City,Crystal Palace,0.0,0.0,1.14,21.0,10.0,0.8771929824561404,Strong Favorite
7176,2017,2017-09-23,Leicester,Liverpool,away,Liverpool,Leicester,22,2,0,2,3,3,2,W,False,Liverpool,Leicester City,0.0,0.0,1.91,4.1,3.9,0.5235602094240838,Moderate
7178,2017,2017-09-25,Arsenal,West Bromwich Albion,home,Arsenal,West Bromwich Albion,66,2,0,2,0,2,0,W,True,Arsenal,West Bromwich Albion,0.0,0.0,1.33,11.0,5.5,0.7518796992481203,Strong Favorite
7179,2017,2017-09-30,Huddersfield,Tottenham,away,Tottenham,Huddersfield,15,2,0,0,4,4,0,W,False,Tottenham,Huddersfield,0.0,0.0,1.36,8.5,4.75,0.7352941176470588,Strong Favorite
7180,2017,2017-09-30,Manchester United,Crystal Palace,home,Manchester United,Crystal Palace,34,2,0,4,0,4,0,W,True,Manchester United,Crystal Palace,0.0,0.0,1.17,15.0,7.0,0.8547008547008548,Strong Favorite
7182,2017,2017-09-30,West Bromwich Albion,Watford,home,West Bromwich Albion,Watford,20,2,0,2,2,2,2,D,True,West Bromwich Albion,Watford,0.0,0.0,2.15,3.5,3.2,0.46511627906976744,Moderate
7186,2017,2017-10-01,Arsenal,Brighton,home,Arsenal,Brighton,55,2,0,2,0,2,0,W,True,Arsenal,Brighton,0.0,0.0,1.2,13.0,6.5,0.8333333333333334,Strong Favorite
7194,2017,2017-10-14,Manchester City,Stoke,home,Manchester City,Stoke,18,2,0,7,2,7,2,W,True,Manchester City,Stoke City,0.0,0.0,1.14,21.0,9.5,0.8771929824561404,Strong Favorite
7196,2017,2017-10-14,Swansea,Huddersfield,home,Swansea,Huddersfield,47,2,0,2,0,2,0,W,True,Swansea City,Huddersfield,0.0,0.0,2.2,3.75,3.25,0.45454545454545453,Moderate
7199,2017,2017-10-21,Chelsea,Watford,home,Chelsea,Watford,94,4,2,4,2,4,2,W,True,Chelsea,Watford,0.0,0.0,1.36,10.0,5.25,0.7352941176470588,Strong Favorite
7200,2017,2017-10-22,Everton,Arsenal,away,Arsenal,Everton,73,3,1,2,5,5,2,W,False,Arsenal,Everton,0.0,1.0,2.04,3.79,3.6,0.49019607843137253,Moderate
7201,2017,2017-10-21,Huddersfield,Manchester United,home,Huddersfield,Manchester United,32,2,0,2,1,2,1,W,True,Huddersfield,Manchester United,0.0,0.0,11.0,1.36,5.0,0.09090909090909091,Underdog
7202,2017,2017-10-21,Manchester City,Burnley,home,Manchester City,Burnley,72,2,0,3,0,3,0,W,True,Manchester City,Burnley,0.0,0.0,1.11,26.0,12.0,0.9009009009009008,Strong Favorite
7205,2017,2017-10-21,Stoke,Bournemouth,away,Bournemouth,Stoke,17,2,0,1,2,2,1,W,False,AFC Bournemouth,Stoke City,0.0,0.0,3.6,2.14,3.5,0.2777777777777778,Underdog
7206,2017,2017-10-21,Swansea,Leicester,away,Leicester,Swansea,48,2,0,1,2,2,1,W,False,Leicester City,Swansea City,0.0,0.0,2.75,2.79,3.25,0.36363636363636365,Underdog
7207,2017,2017-10-22,Tottenham,Liverpool,home,Tottenham,Liverpool,11,2,0,4,1,4,1,W,True,Tottenham,Liverpool,0.0,0.0,2.25,3.39,3.5,0.4444444444444444,Moderate
7208,2017,2017-10-20,West Ham,Brighton,away,Brighton,West Ham,46,2,0,0,3,3,0,W,False,Brighton,West Ham United,0.0,0.0,5.25,1.83,3.5,0.19047619047619047,Underdog
7213,2017,2017-10-28,Crystal Palace,West Ham,away,West Ham,Crystal Palace,42,2,0,2,2,2,2,D,False,West Ham United,Crystal Palace,0.0,0.0,3.29,2.39,3.29,0.303951367781155,Underdog
7214,2017,2017-10-29,Leicester,Everton,home,Leicester,Everton,28,2,0,2,0,2,0,W,True,Leicester City,Everton,0.0,0.0,2.14,3.75,3.39,0.4672897196261682,Moderate
7215,2017,2017-10-28,West Bromwich Albion,Manchester City,away,Manchester City,West Bromwich Albion,63,3,1,2,3,3,2,W,False,Manchester City,West Bromwich Albion,0.0,0.0,1.28,11.0,6.5,0.78125,Strong Favorite
7217,2017,2017-10-28,Liverpool,Huddersfield,home,Liverpool,Huddersfield,57,2,0,3,0,3,0,W,True,Liverpool,Huddersfield,0.0,0.0,1.25,13.0,6.75,0.8,Strong Favorite
7220,2017,2017-11-05,Everton,Watford,away,Watford,Everton,63,2,0,3,2,2,3,L,False,Watford,Everton,0.0,0.0,3.6,2.2,3.39,0.2777777777777778,Underdog
7227,2017,2017-11-04,West Ham,Liverpool,away,Liverpool,West Ham,23,2,0,1,4,4,1,W,False,Liverpool,West Ham United,0.0,0.0,1.66,5.25,4.33,0.6024096385542169,Moderate
7228,2017,2017-11-05,Manchester City,Arsenal,home,Manchester City,Arsenal,49,2,0,3,1,3,1,W,True,Manchester City,Arsenal,0.0,0.0,1.39,7.5,5.5,0.7194244604316548,Strong Favorite
7229,2017,2017-11-18,West Bromwich Albion,Chelsea,away,Chelsea,West Bromwich Albion,22,2,0,0,4,4,0,W,False,Chelsea,West Bromwich Albion,0.0,0.0,1.61,6.5,4.0,0.6211180124223602,Moderate
7230,2017,2017-11-19,Watford,West Ham,home,Watford,West Ham,63,2,0,2,0,2,0,W,True,Watford,West Ham United,0.0,0.0,2.1,3.75,3.5,0.47619047619047616,Moderate
7231,2017,2017-11-18,Liverpool,Southampton,home,Liverpool,Southampton,40,2,0,3,0,3,0,W,True,Liverpool,Southampton,0.0,0.0,1.39,9.0,5.0,0.7194244604316548,Strong Favorite
7232,2017,2017-11-18,Manchester United,Newcastle United,home,Manchester United,Newcastle United,53,3,1,4,1,4,1,W,True,Manchester United,Newcastle United,0.0,0.0,1.28,13.0,5.75,0.78125,Strong Favorite
7233,2017,2017-11-18,Burnley,Swansea,home,Burnley,Swansea,39,2,0,2,0,2,0,W,True,Burnley,Swansea City,0.0,0.0,2.14,4.0,3.2,0.4672897196261682,Moderate
7235,2017,2017-11-18,Leicester,Manchester City,away,Manchester City,Leicester,48,2,0,0,2,2,0,W,False,Manchester City,Leicester City,0.0,0.0,1.33,9.5,5.75,0.7518796992481203,Strong Favorite
7236,2017,2017-11-18,Arsenal,Tottenham,home,Arsenal,Tottenham,40,2,0,2,0,2,0,W,True,Arsenal,Tottenham,0.0,0.0,2.5,2.89,3.6,0.4,Underdog
7237,2017,2017-11-18,Bournemouth,Huddersfield,home,Bournemouth,Huddersfield,30,2,0,4,0,4,0,W,True,AFC Bournemouth,Huddersfield,1.0,0.0,1.83,5.25,3.5,0.5464480874316939,Moderate
7241,2017,2017-11-26,Southampton,Everton,home,Southampton,Everton,57,3,1,4,1,4,1,W,True,Southampton,Everton,0.0,0.0,1.9,4.75,3.39,0.5263157894736842,Moderate
7242,2017,2017-11-25,Newcastle United,Watford,away,Watford,Newcastle United,45,2,0,0,3,3,0,W,False,Watford,Newcastle United,0.0,0.0,3.5,2.2,3.5,0.2857142857142857,Underdog
7249,2017,2017-11-28,Leicester,Tottenham,home,Leicester,Tottenham,45,2,0,2,1,2,1,W,True,Leicester City,Tottenham,0.0,0.0,5.0,1.75,3.89,0.2,Underdog
7251,2017,2017-11-28,Watford,Manchester United,away,Manchester United,Watford,24,2,0,2,4,4,2,W,False,Manchester United,Watford,0.0,0.0,1.72,5.25,3.89,0.5813953488372093,Moderate
7252,2017,2017-11-28,West Bromwich Albion,Newcastle United,home,West Bromwich Albion,Newcastle United,55,2,0,2,2,2,2,D,True,West Bromwich Albion,Newcastle United,0.0,0.0,2.37,3.5,3.1,0.42194092827004215,Moderate
7253,2017,2017-11-29,Bournemouth,Burnley,away,Burnley,Bournemouth,64,2,0,1,2,2,1,W,False,Burnley,AFC Bournemouth,0.0,0.0,4.33,2.0,3.39,0.23094688221709006,Underdog
7254,2017,2017-11-29,Arsenal,Huddersfield,home,Arsenal,Huddersfield,67,2,0,5,0,5,0,W,True,Arsenal,Huddersfield,0.0,0.0,1.19,17.0,7.5,0.8403361344537815,Strong Favorite
7256,2017,2017-11-29,Everton,West Ham,home,Everton,West Ham,27,2,0,4,0,4,0,W,True,Everton,West Ham United,0.0,0.0,2.37,3.29,3.29,0.42194092827004215,Moderate
7258,2017,2017-11-29,Stoke,Liverpool,away,Liverpool,Stoke,76,2,0,0,3,3,0,W,False,Liverpool,Stoke City,0.0,0.0,1.55,6.5,4.5,0.6451612903225806,Strong Favorite
7259,2017,2017-12-02,Chelsea,Newcastle United,home,Chelsea,Newcastle United,73,3,1,3,1,3,1,W,True,Chelsea,Newcastle United,0.0,0.0,1.25,15.0,6.5,0.8,Strong Favorite
7260,2017,2017-12-02,Everton,Huddersfield,home,Everton,Huddersfield,72,2,0,2,0,2,0,W,True,Everton,Huddersfield,0.0,0.0,1.72,5.5,3.79,0.5813953488372093,Moderate
7266,2017,2017-12-02,Arsenal,Manchester United,away,Manchester United,Arsenal,10,2,0,1,3,3,1,W,False,Manchester United,Arsenal,1.0,0.0,3.0,2.5,3.39,0.3333333333333333,Underdog
7268,2017,2017-12-02,Brighton,Liverpool,away,Liverpool,Brighton,30,2,0,1,5,5,1,W,False,Liverpool,Brighton,0.0,0.0,1.5,7.5,4.5,0.6666666666666666,Strong Favorite
7270,2017,2017-12-09,Tottenham,Stoke,home,Tottenham,Stoke,52,2,0,5,1,5,1,W,True,Tottenham,Stoke City,0.0,0.0,1.28,11.0,6.5,0.78125,Strong Favorite
