event_id,match_key,season_key,leader_team_key,opponent_team_key,bucket_key,minute_reached_plus2,stoppage_flag,leader_is_home,score_at_event_leader,score_at_event_opponent,score_at_event_display,final_leader_goals,final_opponent_goals,result_for_leader,is_win,is_draw,is_loss,points_earned,points_dropped,leader_red_cards,opponent_red_cards,leader_prematch_win_odds,opponent_prematch_win_odds,draw_odds,leader_implied_prob,strength_tier
14105_Manchester City,14105,2020-2021,Manchester City,Wolverhampton Wanderers,31-45+,31,False,False,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.54,6.11,4.35,0.6493506493506493,Strong Favorite
14108_West Bromwich Albion,14108,2020-2021,West Bromwich Albion,Chelsea,16-30,24,False,True,2,0,2-0,3,3,D,0,1,0,1,2,0,0,8.24,1.38,5.02,0.1213592233009708,Underdog
14112_Leicester City,14112,2020-2021,Leicester City,Manchester City,46-60,57,False,False,3,1,3-1,5,2,W,1,0,0,3,0,0,0,9.68,1.29,5.93,0.1033057851239669,Underdog
14113_West Ham United,14113,2020-2021,West Ham United,Wolverhampton Wanderers,46-60,56,False,True,2,0,2-0,4,0,W,1,0,0,3,0,0,0,3.74,2.07,3.38,0.267379679144385,Underdog
14114_Aston Villa,14114,2020-2021,Aston Villa,Fulham,0-15,14,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,2.52,2.92,3.26,0.3968253968253968,Underdog
14115_Liverpool,14115,2020-2021,Liverpool,Arsenal,76-90+,87,False,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,1.49,6.3,4.68,0.6711409395973155,Strong Favorite
14465_Arsenal,14465,2020-2021,Arsenal,Sheffield United,61-75,63,False,True,2,0,2-0,2,1,W,1,0,0,3,0,0,0,1.56,6.25,4.09,0.641025641025641,Strong Favorite
14466_Aston Villa,14466,2020-2021,Aston Villa,Liverpool,16-30,21,False,True,2,0,2-0,7,2,W,1,0,0,3,0,0,0,9.35,1.33,5.41,0.106951871657754,Underdog
14467_Chelsea,14467,2020-2021,Chelsea,Crystal Palace,61-75,65,False,True,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.43,7.39,4.77,0.6993006993006994,Strong Favorite
14468_Everton,14468,2020-2021,Everton,Brighton,46-60,51,False,True,3,1,3-1,4,2,W,1,0,0,3,0,0,0,1.76,4.79,3.73,0.5681818181818182,Moderate
14470_West Ham United,14470,2020-2021,West Ham United,Leicester City,31-45+,33,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,4.86,1.68,4.12,0.2057613168724279,Underdog
14471_Tottenham,14471,2020-2021,Tottenham,Manchester United,16-30,30,False,False,3,1,3-1,6,1,W,1,0,0,3,0,0,1,3.97,1.92,3.71,0.2518891687657431,Underdog
14472_Newcastle United,14472,2020-2021,Newcastle United,Burnley,76-90+,76,False,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,2.47,3.08,3.15,0.4048582995951417,Underdog
14473_Southampton,14473,2020-2021,Southampton,West Bromwich Albion,61-75,68,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.76,4.58,3.86,0.5681818181818182,Moderate
14475_Chelsea,14475,2020-2021,Chelsea,Southampton,16-30,28,False,True,2,0,2-0,3,3,D,0,1,0,1,2,0,0,1.53,5.92,4.56,0.6535947712418301,Strong Favorite
14481_Manchester United,14481,2020-2021,Manchester United,Newcastle United,76-90+,89,False,False,3,1,3-1,4,1,W,1,0,0,3,0,0,0,1.7,4.78,4.08,0.5882352941176471,Moderate
14483_Tottenham,14483,2020-2021,Tottenham,West Ham United,0-15,7,False,True,2,0,2-0,3,3,D,0,1,0,1,2,0,0,1.62,5.34,4.19,0.6172839506172839,Moderate
14486_Leeds United,14486,2020-2021,Leeds United,Aston Villa,61-75,66,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,3.33,2.11,3.75,0.3003003003003003,Underdog
14489_Crystal Palace,14489,2020-2021,Crystal Palace,Fulham,61-75,63,False,False,2,0,2-0,2,1,W,1,0,0,3,0,0,1,2.77,2.74,3.14,0.3610108303249097,Underdog
14492_Southampton,14492,2020-2021,Southampton,Everton,31-45+,34,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,1,2.78,2.54,3.47,0.3597122302158274,Underdog
14495_Southampton,14495,2020-2021,Southampton,Aston Villa,31-45+,32,False,False,2,0,2-0,4,3,W,1,0,0,3,0,0,0,2.78,2.46,3.6,0.3597122302158274,Underdog
14496_Chelsea,14496,2020-2021,Chelsea,Burnley,61-75,62,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.54,6.05,4.37,0.6493506493506493,Strong Favorite
14497_Fulham,14497,2020-2021,Fulham,West Bromwich Albion,16-30,29,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.44,3.01,3.32,0.4098360655737705,Underdog
14498_Leicester City,14498,2020-2021,Leicester City,Leeds United,16-30,20,False,False,2,0,2-0,4,1,W,1,0,0,3,0,0,0,2.68,2.56,3.56,0.3731343283582089,Underdog
14501_Newcastle United,14501,2020-2021,Newcastle United,Everton,76-90+,83,False,True,2,0,2-0,2,1,W,1,0,0,3,0,0,0,3.71,2.06,3.47,0.2695417789757412,Underdog
14504_Wolverhampton Wanderers,14504,2020-2021,Wolverhampton Wanderers,Crystal Palace,16-30,26,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,1,2.05,4.27,3.13,0.4878048780487805,Moderate
14505_Aston Villa,14505,2020-2021,Aston Villa,Arsenal,61-75,71,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,4.92,1.7,3.97,0.2032520325203252,Underdog
14507_Chelsea,14507,2020-2021,Chelsea,Sheffield United,76-90+,76,False,True,3,1,3-1,4,1,W,1,0,0,3,0,0,0,1.39,8.23,4.93,0.7194244604316548,Strong Favorite
14508_Crystal Palace,14508,2020-2021,Crystal Palace,Leeds United,16-30,21,False,True,2,0,2-0,4,1,W,1,0,0,3,0,0,0,2.92,2.47,3.37,0.3424657534246575,Underdog
14509_Manchester United,14509,2020-2021,Manchester United,Everton,76-90+,94,True,False,3,1,3-1,3,1,W,1,0,0,3,0,0,0,2.42,2.91,3.52,0.4132231404958678,Underdog
14512_Southampton,14512,2020-2021,Southampton,Newcastle United,76-90+,81,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.04,3.7,3.58,0.4901960784313725,Moderate
14517_Everton,14517,2020-2021,Everton,Fulham,31-45+,34,False,False,3,1,3-1,3,2,W,1,0,0,3,0,0,0,1.9,3.93,3.79,0.5263157894736842,Moderate
14519_Liverpool,14519,2020-2021,Liverpool,Leicester City,31-45+,40,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.9,3.82,3.92,0.5263157894736842,Moderate
14521_Chelsea,14521,2020-2021,Chelsea,Newcastle United,61-75,64,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.5,6.39,4.54,0.6666666666666666,Strong Favorite
14523_Tottenham,14523,2020-2021,Tottenham,Manchester City,61-75,64,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,4.1,1.81,4.03,0.2439024390243902,Underdog
14530_Newcastle United,14530,2020-2021,Newcastle United,Crystal Palace,76-90+,89,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,3.74,2.15,3.21,0.267379679144385,Underdog
14532_Fulham,14532,2020-2021,Fulham,Leicester City,31-45+,37,False,False,2,0,2-0,2,1,W,1,0,0,3,0,0,0,6.15,1.54,4.35,0.1626016260162601,Underdog
14533_Manchester City,14533,2020-2021,Manchester City,Burnley,16-30,21,False,True,2,0,2-0,5,0,W,1,0,0,3,0,0,0,1.17,16.81,7.84,0.8547008547008548,Strong Favorite
14534_Southampton,14534,2020-2021,Southampton,Manchester United,31-45+,32,False,True,2,0,2-0,2,3,L,0,0,1,0,3,0,0,3.8,2.0,3.57,0.2631578947368421,Underdog
14535_Aston Villa,14535,2020-2021,Aston Villa,Newcastle United,31-45+,41,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.5,6.37,4.53,0.6666666666666666,Strong Favorite
14538_Chelsea,14538,2020-2021,Chelsea,Leeds United,76-90+,92,True,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,1.54,5.82,4.5,0.6493506493506493,Strong Favorite
14539_Liverpool,14539,2020-2021,Liverpool,Wolverhampton Wanderers,46-60,57,False,True,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.52,6.59,4.25,0.6578947368421053,Strong Favorite
14540_Manchester City,14540,2020-2021,Manchester City,Fulham,16-30,25,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.12,21.84,9.74,0.8928571428571428,Strong Favorite
14542_Tottenham,14542,2020-2021,Tottenham,Arsenal,31-45+,45,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.01,3.79,3.54,0.4975124378109453,Moderate
14543_Crystal Palace,14543,2020-2021,Crystal Palace,West Bromwich Albion,46-60,58,False,False,3,1,3-1,5,1,W,1,0,0,3,0,0,1,2.58,2.9,3.21,0.3875968992248061,Underdog
14544_Manchester United,14544,2020-2021,Manchester United,West Ham United,76-90+,77,False,False,3,1,3-1,3,1,W,1,0,0,3,0,0,0,2.05,3.62,3.57,0.4878048780487805,Moderate
14551_Southampton,14551,2020-2021,Southampton,Sheffield United,61-75,61,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.72,4.95,3.83,0.5813953488372093,Moderate
14553_Leicester City,14553,2020-2021,Leicester City,Brighton,31-45+,40,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,2.03,3.76,3.49,0.4926108374384237,Moderate
14558_Leeds United,14558,2020-2021,Leeds United,Newcastle United,76-90+,84,False,True,4,2,4-2,5,2,W,1,0,0,3,0,0,0,1.76,4.49,3.89,0.5681818181818182,Moderate
14559_Everton,14559,2020-2021,Everton,Leicester City,61-75,71,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,3.22,2.2,3.55,0.3105590062111801,Underdog
14560_Manchester United,14560,2020-2021,Manchester United,Sheffield United,46-60,50,False,False,3,1,3-1,3,2,W,1,0,0,3,0,0,0,1.46,7.14,4.54,0.684931506849315,Strong Favorite
14566_Burnley,14566,2020-2021,Burnley,Wolverhampton Wanderers,46-60,50,False,True,2,0,2-0,2,1,W,1,0,0,3,0,0,0,3.61,2.23,3.13,0.2770083102493075,Underdog
14567_Chelsea,14567,2020-2021,Chelsea,West Ham United,76-90+,77,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.49,6.29,4.63,0.6711409395973155,Strong Favorite
14568_Liverpool,14568,2020-2021,Liverpool,Crystal Palace,31-45+,34,False,False,2,0,2-0,7,0,W,1,0,0,3,0,0,0,1.52,6.2,4.45,0.6578947368421053,Strong Favorite
14570_Manchester United,14570,2020-2021,Manchester United,Leeds United,0-15,2,False,True,2,0,2-0,6,2,W,1,0,0,3,0,0,0,1.71,4.49,4.23,0.5847953216374269,Moderate
14573_Leicester City,14573,2020-2021,Leicester City,Tottenham,46-60,58,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,3.62,2.08,3.48,0.2762430939226519,Underdog
14574_Aston Villa,14574,2020-2021,Aston Villa,West Bromwich Albion,76-90+,83,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,1,1.99,3.69,3.7,0.5025125628140703,Moderate
14575_Arsenal,14575,2020-2021,Arsenal,Chelsea,31-45+,43,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,0,4.06,1.93,3.59,0.2463054187192118,Underdog
14576_Aston Villa,14576,2020-2021,Aston Villa,Crystal Palace,61-75,65,False,True,2,0,2-0,3,0,W,1,0,0,3,0,1,0,1.94,3.8,3.75,0.5154639175257733,Moderate
14581_Manchester City,14581,2020-2021,Manchester City,Newcastle United,46-60,54,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.12,23.28,9.31,0.8928571428571428,Strong Favorite
14590_Leeds United,14590,2020-2021,Leeds United,West Bromwich Albion,16-30,30,False,False,2,0,2-0,5,0,W,1,0,0,3,0,0,0,2.03,3.59,3.67,0.4926108374384237,Moderate
14593_Manchester City,14593,2020-2021,Manchester City,Everton,76-90+,76,False,False,3,1,3-1,3,1,W,1,0,0,3,0,0,0,1.35,8.56,5.33,0.7407407407407407,Strong Favorite
14597_Leicester City,14597,2020-2021,Leicester City,Newcastle United,61-75,71,False,False,2,0,2-0,2,1,W,1,0,0,3,0,0,0,1.67,5.19,3.97,0.5988023952095809,Moderate
14599_Tottenham,14599,2020-2021,Tottenham,Leeds United,31-45+,42,False,True,2,0,2-0,3,0,W,1,0,0,3,0,1,0,1.8,4.15,4.05,0.5555555555555556,Moderate
14600_Arsenal,14600,2020-2021,Arsenal,West Bromwich Albion,16-30,27,False,False,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.61,5.78,4.01,0.6211180124223602,Moderate
14601_Wolverhampton Wanderers,14601,2020-2021,Wolverhampton Wanderers,Brighton,31-45+,43,False,False,3,1,3-1,3,3,D,0,1,0,1,2,0,0,2.85,2.66,3.15,0.3508771929824561,Underdog
14603_Manchester City,14603,2020-2021,Manchester City,Chelsea,16-30,20,False,False,2,0,2-0,3,1,W,1,0,0,3,0,0,0,2.24,3.01,3.66,0.4464285714285714,Moderate
14604_Crystal Palace,14604,2020-2021,Crystal Palace,Sheffield United,46-60,50,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.01,3.93,3.4,0.4975124378109453,Moderate
14606_Tottenham,14606,2020-2021,Tottenham,Aston Villa,61-75,67,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.42,2.97,3.38,0.4132231404958678,Underdog
14608_Leeds United,14608,2020-2021,Leeds United,Southampton,76-90+,77,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,2.34,3.06,3.47,0.4273504273504274,Moderate
14609_Leicester City,14609,2020-2021,Leicester City,Chelsea,31-45+,40,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.9,2.49,3.41,0.3448275862068966,Underdog
14615_Arsenal,14615,2020-2021,Arsenal,Newcastle United,46-60,59,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.44,7.54,4.61,0.6944444444444444,Strong Favorite
14619_Leicester City,14619,2020-2021,Leicester City,Southampton,76-90+,94,True,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.8,4.58,3.72,0.5555555555555556,Moderate
14621_Manchester City,14621,2020-2021,Manchester City,Crystal Palace,46-60,55,False,True,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.17,17.03,7.67,0.8547008547008548,Strong Favorite
14622_Tottenham,14622,2020-2021,Tottenham,Sheffield United,31-45+,39,False,False,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.65,5.96,3.73,0.6060606060606061,Moderate
14629_Manchester City,14629,2020-2021,Manchester City,West Bromwich Albion,16-30,19,False,False,2,0,2-0,5,0,W,1,0,0,3,0,0,0,1.2,15.44,7.06,0.8333333333333334,Strong Favorite
14632_Arsenal,14632,2020-2021,Arsenal,Southampton,61-75,71,False,False,3,1,3-1,3,1,W,1,0,0,3,0,0,0,2.09,3.49,3.6,0.4784688995215311,Moderate
14633_Liverpool,14633,2020-2021,Liverpool,Tottenham,31-45+,48,False,False,2,0,2-0,3,1,W,1,0,0,3,0,0,0,2.22,3.22,3.54,0.4504504504504504,Moderate
14634_West Ham United,14634,2020-2021,West Ham United,Crystal Palace,61-75,64,False,False,3,1,3-1,3,2,W,1,0,0,3,0,0,0,2.39,3.16,3.27,0.4184100418410041,Moderate
14637_Chelsea,14637,2020-2021,Chelsea,Burnley,76-90+,83,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.34,9.64,5.15,0.7462686567164178,Strong Favorite
14639_Liverpool,14639,2020-2021,Liverpool,West Ham United,61-75,67,False,False,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.77,4.39,3.99,0.5649717514124294,Moderate
14643_Leeds United,14643,2020-2021,Leeds United,Leicester City,76-90+,83,False,False,3,1,3-1,3,1,W,1,0,0,3,0,0,0,4.11,1.82,4.02,0.24330900243309,Underdog
14644_Newcastle United,14644,2020-2021,Newcastle United,Everton,76-90+,92,True,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,6.27,1.59,3.95,0.1594896331738437,Underdog
14645_West Ham United,14645,2020-2021,West Ham United,Aston Villa,46-60,55,False,False,2,0,2-0,3,1,W,1,0,0,3,0,0,0,3.33,2.21,3.43,0.3003003003003003,Underdog
14646_Manchester City,14646,2020-2021,Manchester City,Burnley,31-45+,37,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.22,14.33,6.54,0.819672131147541,Strong Favorite
14647_Leicester City,14647,2020-2021,Leicester City,Fulham,31-45+,43,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.97,4.0,3.49,0.5076142131979695,Moderate
14648_Everton,14648,2020-2021,Everton,Leeds United,31-45+,40,False,False,2,0,2-0,2,1,W,1,0,0,3,0,0,0,2.75,2.47,3.63,0.3636363636363636,Underdog
14651_Manchester United,14651,2020-2021,Manchester United,Southampton,16-30,24,False,True,2,0,2-0,9,0,W,1,0,0,3,0,0,2,1.44,7.22,4.73,0.6944444444444444,Strong Favorite
14658_Leeds United,14658,2020-2021,Leeds United,Crystal Palace,46-60,51,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.86,4.06,3.82,0.5376344086021505,Moderate
14659_Manchester City,14659,2020-2021,Manchester City,Liverpool,61-75,75,False,False,3,1,3-1,4,1,W,1,0,0,3,0,0,0,2.12,3.37,3.63,0.4716981132075471,Moderate
14660_Manchester United,14660,2020-2021,Manchester United,Everton,31-45+,44,False,True,2,0,2-0,3,3,D,0,1,0,1,2,0,0,1.56,5.99,4.26,0.641025641025641,Strong Favorite
14661_Newcastle United,14661,2020-2021,Newcastle United,Southampton,16-30,25,False,True,2,0,2-0,3,2,W,1,0,0,3,0,1,0,2.99,2.47,3.27,0.334448160535117,Underdog
14663_Tottenham,14663,2020-2021,Tottenham,West Bromwich Albion,46-60,57,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.46,7.23,4.51,0.684931506849315,Strong Favorite
14665_Arsenal,14665,2020-2021,Arsenal,Leeds United,31-45+,40,False,True,2,0,2-0,4,2,W,1,0,0,3,0,0,0,1.89,3.98,3.77,0.5291005291005292,Moderate
14667_Chelsea,14667,2020-2021,Chelsea,Newcastle United,31-45+,38,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.24,11.97,6.36,0.8064516129032259,Strong Favorite
14668_Burnley,14668,2020-2021,Burnley,Crystal Palace,0-15,9,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,3.22,2.42,3.11,0.3105590062111801,Underdog
14669_Fulham,14669,2020-2021,Fulham,Everton,61-75,64,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,4.09,1.93,3.53,0.2444987775061124,Underdog
14670_Leicester City,14670,2020-2021,Leicester City,Liverpool,76-90+,84,False,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,3.45,2.14,3.49,0.2898550724637681,Underdog
14671_Manchester City,14671,2020-2021,Manchester City,Tottenham,31-45+,49,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.33,8.65,5.56,0.7518796992481203,Strong Favorite
14674_West Ham United,14674,2020-2021,West Ham United,Sheffield United,46-60,57,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.73,5.04,3.74,0.5780346820809249,Moderate
14676_Leicester City,14676,2020-2021,Leicester City,Aston Villa,16-30,22,False,False,2,0,2-0,2,1,W,1,0,0,3,0,0,0,2.44,2.87,3.5,0.4098360655737705,Underdog
14680_Everton,14680,2020-2021,Everton,Liverpool,76-90+,82,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,6.79,1.47,4.59,0.1472754050073637,Underdog
14681_Manchester United,14681,2020-2021,Manchester United,Newcastle United,61-75,74,False,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,1.3,10.27,5.75,0.7692307692307692,Strong Favorite
14683_West Ham United,14683,2020-2021,West Ham United,Tottenham,31-45+,46,False,True,2,0,2-0,2,1,W,1,0,0,3,0,0,0,2.64,2.73,3.33,0.3787878787878788,Underdog
14690_Arsenal,14690,2020-2021,Arsenal,Leicester City,46-60,51,False,False,3,1,3-1,3,1,W,1,0,0,3,0,0,0,2.89,2.51,3.34,0.3460207612456747,Underdog
14693_Tottenham,14693,2020-2021,Tottenham,Burnley,0-15,14,False,True,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.55,6.66,4.04,0.6451612903225806,Strong Favorite
14694_Liverpool,14694,2020-2021,Liverpool,Sheffield United,61-75,63,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.41,7.56,4.94,0.7092198581560284,Strong Favorite
14698_Chelsea,14698,2020-2021,Chelsea,Everton,61-75,64,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.55,6.29,4.14,0.6451612903225806,Strong Favorite
14700_Manchester United,14700,2020-2021,Manchester United,Manchester City,31-45+,49,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,6.74,1.5,4.35,0.1483679525222551,Underdog
14701_Southampton,14701,2020-2021,Southampton,Sheffield United,31-45+,48,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.09,3.67,3.4,0.4784688995215311,Moderate
14702_Tottenham,14702,2020-2021,Tottenham,Crystal Palace,46-60,51,False,True,3,1,3-1,4,1,W,1,0,0,3,0,0,0,1.47,7.11,4.48,0.6802721088435374,Strong Favorite
14704_West Ham United,14704,2020-2021,West Ham United,Leeds United,16-30,27,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.09,3.46,3.59,0.4784688995215311,Moderate
14707_Burnley,14707,2020-2021,Burnley,Everton,16-30,24,False,False,2,0,2-0,2,1,W,1,0,0,3,0,0,0,4.42,1.88,3.49,0.2262443438914027,Underdog
14708_Manchester City,14708,2020-2021,Manchester City,Fulham,46-60,55,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.35,9.63,4.98,0.7407407407407407,Strong Favorite
14710_Leicester City,14710,2020-2021,Leicester City,Sheffield United,61-75,63,False,True,2,0,2-0,5,0,W,1,0,0,3,0,0,0,1.54,6.6,4.12,0.6493506493506493,Strong Favorite
14715_Brighton,14715,2020-2021,Brighton,Newcastle United,46-60,50,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.66,6.24,3.54,0.6024096385542169,Moderate
14720_Manchester City,14720,2020-2021,Manchester City,Wolverhampton Wanderers,76-90+,89,False,True,3,1,3-1,4,1,W,1,0,0,3,0,0,0,1.22,15.26,6.41,0.819672131147541,Strong Favorite
14724_West Ham United,14724,2020-2021,West Ham United,Arsenal,16-30,16,False,True,2,0,2-0,3,3,D,0,1,0,1,2,0,0,2.83,2.5,3.43,0.3533568904593639,Underdog
14725_Liverpool,14725,2020-2021,Liverpool,Arsenal,61-75,67,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,2.26,3.13,3.56,0.4424778761061947,Moderate
14726_Aston Villa,14726,2020-2021,Aston Villa,Fulham,76-90+,86,False,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,2.28,3.32,3.29,0.4385964912280702,Moderate
14727_West Bromwich Albion,14727,2020-2021,West Bromwich Albion,Chelsea,61-75,62,False,False,3,1,3-1,5,2,W,1,0,0,3,0,0,1,14.99,1.22,6.33,0.066711140760507,Underdog
14730_Manchester City,14730,2020-2021,Manchester City,Leicester City,61-75,73,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.57,6.16,4.07,0.6369426751592356,Strong Favorite
14733_Burnley,14733,2020-2021,Burnley,Southampton,16-30,27,False,False,2,0,2-0,2,3,L,0,0,1,0,3,0,0,3.78,2.1,3.29,0.2645502645502646,Underdog
14734_West Ham United,14734,2020-2021,West Ham United,Wolverhampton Wanderers,0-15,13,False,False,2,0,2-0,3,2,W,1,0,0,3,0,0,0,2.58,2.95,3.13,0.3875968992248061,Underdog
14737_Chelsea,14737,2020-2021,Chelsea,Crystal Palace,0-15,9,False,False,2,0,2-0,4,1,W,1,0,0,3,0,0,0,1.54,6.95,3.98,0.6493506493506493,Strong Favorite
14741_Arsenal,14741,2020-2021,Arsenal,Sheffield United,61-75,70,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.59,6.15,3.97,0.6289308176100629,Strong Favorite
14742_Manchester United,14742,2020-2021,Manchester United,Tottenham,76-90+,95,True,False,3,1,3-1,3,1,W,1,0,0,3,0,0,0,2.49,2.87,3.44,0.4016064257028112,Underdog
14743_West Bromwich Albion,14743,2020-2021,West Bromwich Albion,Southampton,31-45+,34,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,3.55,2.19,3.28,0.2816901408450704,Underdog
14744_West Ham United,14744,2020-2021,West Ham United,Leicester City,31-45+,43,False,True,2,0,2-0,3,2,W,1,0,0,3,0,0,0,3.01,2.41,3.38,0.3322259136212624,Underdog
14750_Leicester City,14750,2020-2021,Leicester City,West Bromwich Albion,16-30,25,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.59,5.94,4.08,0.6289308176100629,Strong Favorite
14751_Manchester United,14751,2020-2021,Manchester United,Burnley,76-90+,92,True,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,1.36,9.25,5.05,0.7352941176470588,Strong Favorite
14752_Newcastle United,14752,2020-2021,Newcastle United,West Ham United,31-45+,40,False,True,2,0,2-0,3,2,W,1,0,0,3,0,0,1,3.65,2.08,3.45,0.273972602739726,Underdog
14753_Southampton,14753,2020-2021,Southampton,Crystal Palace,61-75,74,False,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,2.1,3.56,3.56,0.4761904761904761,Moderate
14761_Manchester City,14761,2020-2021,Manchester City,Southampton,31-45+,47,False,True,3,1,3-1,5,2,W,1,0,0,3,0,0,0,1.21,14.17,6.91,0.8264462809917356,Strong Favorite
14764_Burnley,14764,2020-2021,Burnley,Wolverhampton Wanderers,16-30,20,False,False,2,0,2-0,4,0,W,1,0,0,3,0,0,0,3.88,2.07,3.31,0.2577319587628866,Underdog
14765_Brighton,14765,2020-2021,Brighton,Leeds United,76-90+,78,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.16,3.43,3.45,0.4629629629629629,Moderate
14767_Chelsea,14767,2020-2021,Chelsea,Fulham,31-45+,48,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.48,7.59,4.27,0.6756756756756757,Strong Favorite
14768_Manchester City,14768,2020-2021,Manchester City,Crystal Palace,46-60,58,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.34,10.1,5.14,0.7462686567164178,Strong Favorite
14770_Liverpool,14770,2020-2021,Liverpool,Manchester United,31-45+,47,False,False,3,1,3-1,4,2,W,1,0,0,3,0,0,0,2.18,3.15,3.76,0.4587155963302752,Moderate
14771_Arsenal,14771,2020-2021,Arsenal,Newcastle United,61-75,65,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,1,2.05,3.64,3.57,0.4878048780487805,Moderate
14773_Tottenham,14773,2020-2021,Tottenham,Sheffield United,46-60,60,False,True,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.29,11.16,5.73,0.7751937984496123,Strong Favorite
14775_Arsenal,14775,2020-2021,Arsenal,West Bromwich Albion,31-45+,34,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.47,7.01,4.53,0.6802721088435374,Strong Favorite
14776_Manchester United,14776,2020-2021,Manchester United,Aston Villa,76-90+,86,False,False,3,1,3-1,3,1,W,1,0,0,3,0,0,1,1.82,4.38,3.81,0.5494505494505494,Moderate
